,training_time,prediction_time,accuracy,precision,recall,f1,auc,mcc,cm
0,5579300,3712100,0.7002237136465325,0.647356417167738,0.733077528532074,0.6414324026627077,0.7560015741833924,0.37065061460517035,"[[247, 116], [18, 66]]"
1,5524200,3673000,0.680089485458613,0.6277322404371585,0.7023809523809523,0.6181746501084171,0.7359799291617474,0.3215622643870075,"[[242, 121], [22, 62]]"
2,5799700,3718000,0.6532438478747203,0.6153235653235654,0.6858520267611177,0.5962059620596205,0.7108421881149154,0.29280108161482443,"[[230, 133], [22, 62]]"
3,5766500,3690200,0.6778523489932886,0.6266531658125309,0.7010035419126328,0.6163273091411949,0.7450970746425292,0.31910960451084336,"[[241, 122], [22, 62]]"
4,5588800,3646700,0.697986577181208,0.6367016806722688,0.7134002361275089,0.6330830267838142,0.7459497573133936,0.34159725370377025,"[[250, 113], [22, 62]]"
5,5027500,3318900,0.6644295302013423,0.6434764242034117,0.733913813459268,0.6185659673235334,0.7666273120818575,0.36639387291230535,"[[226, 137], [13, 71]]"
6,5590400,3654400,0.70917225950783,0.6403289810547875,0.7157123179850453,0.6408173861444889,0.7576085530630986,0.3479694801778323,"[[256, 107], [23, 61]]"
7,5344900,3458800,0.6621923937360179,0.6269746192893402,0.7050865800865801,0.6081519625202464,0.7289944903581267,0.32274318228490134,"[[231, 132], [19, 65]]"
8,5488200,3680900,0.6666666666666666,0.6366339036524693,0.7215663124754034,0.6162647999308616,0.7460153482880756,0.34798546056637014,"[[230, 133], [16, 68]]"
9,5331000,3514900,0.6957494407158836,0.6451272937675648,0.7303227075954348,0.6376424586333508,0.7616915912370458,0.36565618412133344,"[[245, 118], [18, 66]]"
10,5522700,3839200,0.668903803131991,0.6249334425558059,0.7000688705234159,0.6105721685895926,0.7250426341335433,0.3161979933063595,"[[236, 127], [21, 63]]"
11,5645900,3602800,0.7136465324384788,0.6473879804629433,0.7276170798898072,0.6480314960629922,0.7747605929424111,0.36632238110075177,"[[256, 107], [21, 63]]"
12,6283200,4150200,0.6890380313199105,0.6492289176288197,0.7399153876426603,0.6364556576891796,0.746622064803883,0.3784299862347746,"[[239, 124], [15, 69]]"
13,5526300,3631700,0.6890380313199105,0.6517094017094017,0.7444903581267217,0.6378879272663693,0.7622655122655122,0.38518300043030107,"[[238, 125], [14, 70]]"
14,5546200,3722000,0.6912751677852349,0.6453729565431693,0.7321428571428572,0.6353910535275203,0.7432769250951068,0.36740872871087715,"[[242, 121], [17, 67]]"
15,5931300,4113700,0.6778523489932886,0.6291249536522061,0.7055785123966942,0.617948717948718,0.7446871310507676,0.32585466628613824,"[[240, 123], [21, 63]]"
16,5065400,3308800,0.6532438478747203,0.6362157603020323,0.7224517906336088,0.6079058317534874,0.7609536927718745,0.3481461749995569,"[[222, 141], [14, 70]]"
17,5590700,3655900,0.6621923937360179,0.619334914921466,0.691361668634396,0.6034836246144808,0.7361111111111112,0.3022325491783795,"[[234, 129], [22, 62]]"
18,5171300,3439200,0.6845637583892618,0.6372583299053888,0.7188606847697757,0.6266902797438889,0.7502951593860685,0.3466436329918619,"[[241, 122], [19, 65]]"
19,6031200,4075300,0.6912751677852349,0.6332651100622363,0.7092680047225501,0.6274640061841723,0.7588711793257248,0.3339947525447383,"[[247, 116], [22, 62]]"
